datetime,predicted_consumo
2024-08-11,6.7569513
2024-08-12,6.730429
2024-08-13,6.9547586
2024-08-14,6.9071136
2024-08-15,5.9398723
2024-08-16,5.61522
2024-08-17,5.474166
2024-08-18,6.627636
2024-08-19,6.768621
2024-08-20,6.538247
2024-08-21,6.762528
2024-08-22,6.4726124
2024-08-23,6.849182
2024-08-24,7.073065
2024-08-25,6.8418236
2024-08-26,6.2425766
2024-08-27,6.634232
2024-08-28,6.85686
2024-08-29,6.877794
2024-08-30,6.8278866
2024-08-31,6.8604755
2024-09-01,6.819809
2024-09-02,6.99759
2024-09-03,6.799938
2024-09-04,7.003596
2024-09-05,7.010666
2024-09-06,7.187786
2024-09-07,7.055136
2024-09-08,6.8915176
2024-09-09,6.6793404
2024-09-10,7.0584183
2024-09-11,7.1787305
2024-09-12,7.2033043
2024-09-13,7.0909085
2024-09-14,7.2062793
2024-09-15,6.8759837
2024-09-16,7.045093
2024-09-17,7.177018
2024-09-18,7.153665
2024-09-19,6.772798
2024-09-20,6.909571
2024-09-21,7.014504
2024-09-22,6.9202933
2024-09-23,7.20273
2024-09-24,7.3183093
2024-09-25,7.188345
2024-09-26,7.051219
2024-09-27,6.812551
2024-09-28,7.2359376
2024-09-29,7.135244
2024-09-30,7.14877
2024-10-01,7.1082273
2024-10-02,6.9703436
2024-10-03,6.524257
2024-10-04,6.959266
2024-10-05,6.9145665
2024-10-06,6.8803086
2024-10-07,6.9043436
2024-10-08,7.111682
2024-10-09,6.9268517
2024-10-10,6.6526375
2024-10-11,6.9299564
2024-10-12,6.87562
2024-10-13,6.874611
2024-10-14,6.897479
2024-10-15,6.6292725
2024-10-16,6.5056868
2024-10-17,6.2193155
2024-10-18,6.8745356
2024-10-19,6.830344
2024-10-20,6.743242
2024-10-21,6.890544
2024-10-22,7.084114
2024-10-23,6.8378263
2024-10-24,6.721637
2024-10-25,6.856144
2024-10-26,6.746179
2024-10-27,6.500204
2024-10-28,6.314533
2024-10-29,6.464448
2024-10-30,7.9182963
2024-10-31,7.982884
2024-11-01,7.9069457
2024-11-02,7.9299583
2024-11-03,7.9828
2024-11-04,7.6792083
2024-11-05,8.345309
2024-11-06,8.282297
2024-11-07,8.334108
2024-11-08,8.345309
2024-11-09,7.930233
2024-11-10,7.9873233
2024-11-11,7.681336
2024-11-12,7.982928
2024-11-13,7.9171505
2024-11-14,7.9831433
2024-11-15,7.982302
2024-11-16,7.9245057
2024-11-17,7.9828
2024-11-18,7.6811852
2024-11-19,7.9818244
2024-11-20,7.706513
2024-11-21,7.382895
2024-11-22,7.136768
2024-11-23,7.075569
2024-11-24,7.2262154
2024-11-25,7.6452556
2024-11-26,7.6124973
2024-11-27,7.654424
2024-11-28,7.6612926
2024-11-29,7.1639686
2024-11-30,6.8143263
2024-12-01,7.227153
2024-12-02,7.212535
2024-12-03,7.216612
2024-12-04,7.2031016
2024-12-05,7.3461866
2024-12-06,7.0872016
2024-12-07,7.0749583
2024-12-08,7.150797
2024-12-09,6.3547726
2024-12-10,6.2904143
2024-12-11,6.270615
2024-12-12,6.5402417
2024-12-13,6.6941223
2024-12-14,6.640963
2024-12-15,6.380873
2024-12-16,7.0077796
2024-12-17,7.146753
2024-12-18,7.011637
2024-12-19,6.8069563
2024-12-20,6.926723
2024-12-21,6.9988194
2024-12-22,6.935947
2024-12-23,7.1710844
2024-12-24,7.1692953
2024-12-25,7.1667166
2024-12-26,7.000395
2024-12-27,6.6582236
2024-12-28,6.8365855
2024-12-29,7.111549
2024-12-30,7.1461315
2024-12-31,7.164353
