datetime,predicted_consumo
2024-08-11,7.332498
2024-08-12,7.3440375
2024-08-13,7.3226724
2024-08-14,7.4876366
2024-08-15,7.729862
2024-08-16,6.628165
2024-08-17,6.656045
2024-08-18,6.8350997
2024-08-19,6.9726434
2024-08-20,6.8093796
2024-08-21,6.66946
2024-08-22,6.514559
2024-08-23,5.849447
2024-08-24,5.3469634
2024-08-25,5.5030613
2024-08-26,6.3237634
2024-08-27,5.8336296
2024-08-28,5.5541105
2024-08-29,5.787696
2024-08-30,5.8437667
2024-08-31,5.811427
2024-09-01,5.632181
2024-09-02,5.831673
2024-09-03,5.8317065
2024-09-04,5.8849277
2024-09-05,5.734626
2024-09-06,5.7448263
2024-09-07,5.6416006
2024-09-08,5.724438
2024-09-09,5.733136
2024-09-10,5.761341
2024-09-11,5.7784467
2024-09-12,5.9031696
2024-09-13,5.779135
2024-09-14,5.6934853
2024-09-15,5.8574553
2024-09-16,5.653637
2024-09-17,5.649746
2024-09-18,5.7804136
2024-09-19,5.9496226
2024-09-20,6.718868
2024-09-21,7.170035
2024-09-22,6.9621615
2024-09-23,6.914697
2024-09-24,6.877394
2024-09-25,6.9571066
2024-09-26,6.6976643
2024-09-27,6.7315273
2024-09-28,6.9034524
2024-09-29,7.0068254
2024-09-30,7.1507545
2024-10-01,7.1843452
2024-10-02,7.2104363
2024-10-03,7.132968
2024-10-04,7.085551
2024-10-05,7.2094493
2024-10-06,7.428175
2024-10-07,7.3530374
2024-10-08,7.0734878
2024-10-09,7.1872897
2024-10-10,7.244368
2024-10-11,6.7065635
2024-10-12,6.891226
2024-10-13,6.7158403
2024-10-14,6.736424
2024-10-15,6.900368
2024-10-16,6.832363
2024-10-17,6.6373715
2024-10-18,6.621752
2024-10-19,6.663815
2024-10-20,6.763982
2024-10-21,6.7986217
2024-10-22,6.6593795
2024-10-23,6.701857
2024-10-24,6.6847754
2024-10-25,6.568497
2024-10-26,6.595664
2024-10-27,6.6306396
2024-10-28,6.9722943
2024-10-29,6.9950266
2024-10-30,7.605136
2024-10-31,7.7736945
2024-11-01,7.2431
2024-11-02,7.4988093
2024-11-03,7.538917
2024-11-04,7.5155616
2024-11-05,7.7918744
2024-11-06,8.173694
2024-11-07,7.6935143
2024-11-08,7.7102113
2024-11-09,7.552292
2024-11-10,7.8823905
2024-11-11,8.013915
2024-11-12,7.443395
2024-11-13,7.67341
2024-11-14,7.719937
2024-11-15,7.428625
2024-11-16,7.962444
2024-11-17,7.7385693
2024-11-18,7.2240906
2024-11-19,8.010406
2024-11-20,7.607664
2024-11-21,7.5195317
2024-11-22,7.488771
2024-11-23,6.981944
2024-11-24,6.795966
2024-11-25,7.7028084
2024-11-26,7.420076
2024-11-27,7.8505125
2024-11-28,8.011511
2024-11-29,7.249465
2024-11-30,6.69004
2024-12-01,6.9793887
2024-12-02,7.0351334
2024-12-03,6.768479
2024-12-04,6.828628
2024-12-05,6.5326524
2024-12-06,7.067736
2024-12-07,6.987932
2024-12-08,7.0476346
2024-12-09,6.58434
2024-12-10,6.506473
2024-12-11,6.039699
2024-12-12,8.000775
2024-12-13,7.4114594
2024-12-14,7.9009323
2024-12-15,7.7127953
2024-12-16,6.720195
2024-12-17,6.8563776
2024-12-18,7.0961437
2024-12-19,6.358077
2024-12-20,6.0834317
2024-12-21,5.8928456
2024-12-22,5.4451323
2024-12-23,5.6845493
2024-12-24,5.643184
2024-12-25,5.5496593
2024-12-26,5.7800474
2024-12-27,5.78027
2024-12-28,5.700403
2024-12-29,5.8858395
2024-12-30,5.737703
2024-12-31,5.948717
