datetime,predicted_consumo
2024-06-07,6.5647664
2024-06-08,6.6890306
2024-06-09,6.888639
2024-06-10,6.8442407
2024-06-11,5.786159
2024-06-12,7.0778995
2024-06-13,7.057755
2024-06-14,6.7431026
2024-06-15,6.6810517
2024-06-16,6.6986713
2024-06-17,5.271064
2024-06-18,5.6008925
2024-06-19,6.4636574
2024-06-20,6.3849955
2024-06-21,6.3569236
2024-06-22,6.384272
2024-06-23,6.3216896
2024-06-24,6.2807508
2024-06-25,6.346878
2024-06-26,6.323592
2024-06-27,6.322348
2024-06-28,6.325769
2024-06-29,6.385179
2024-06-30,6.3243747
2024-07-01,6.2049427
2024-07-02,6.0745807
2024-07-03,6.3159747
2024-07-04,6.2608404
2024-07-05,6.356568
2024-07-06,6.3985224
2024-07-07,6.2460685
2024-07-08,6.2789683
2024-07-09,6.4539924
2024-07-10,6.3925486
2024-07-11,6.3850536
2024-07-12,6.3596277
2024-07-13,6.3730555
2024-07-14,6.3004
2024-07-15,6.3345537
2024-07-16,6.448967
2024-07-17,5.1567683
2024-07-18,6.2534437
2024-07-19,6.406702
2024-07-20,6.322822
2024-07-21,6.2627935
2024-07-22,6.33389
2024-07-23,6.3580794
2024-07-24,6.3253746
2024-07-25,6.3860497
2024-07-26,6.356568
2024-07-27,6.381295
2024-07-28,6.254386
2024-07-29,6.2789683
2024-07-30,6.4664364
2024-07-31,6.3965034
2024-08-01,6.311028
2024-08-02,6.4484487
2024-08-03,6.994342
2024-08-04,6.7655525
2024-08-05,6.95899
2024-08-06,5.7984524
2024-08-07,7.0009136
2024-08-08,6.6862803
2024-08-09,6.6397934
2024-08-10,6.9487557
2024-08-11,6.889803
2024-08-12,6.8570833
2024-08-13,5.771588
2024-08-14,7.0552883
2024-08-15,6.681611
2024-08-16,6.5692277
2024-08-17,5.271064
2024-08-18,6.795868
2024-08-19,6.3786983
2024-08-20,6.464923
2024-08-21,6.3920884
2024-08-22,6.3841467
2024-08-23,6.3560886
2024-08-24,6.3869615
2024-08-25,6.3205557
2024-08-26,6.026369
2024-08-27,6.460908
2024-08-28,6.3243
2024-08-29,6.3850536
2024-08-30,6.2968593
2024-08-31,6.3297634
2024-09-01,6.694322
2024-09-02,6.6098394
2024-09-03,6.600347
2024-09-04,6.894578
2024-09-05,7.027978
2024-09-06,7.289825
2024-09-07,7.0495205
2024-09-08,6.8916287
2024-09-09,7.1973696
2024-09-10,7.0432773
2024-09-11,7.2870016
2024-09-12,7.289257
2024-09-13,7.2777987
2024-09-14,7.1639376
2024-09-15,7.017663
2024-09-16,7.0508585
2024-09-17,7.0723677
2024-09-18,7.157386
2024-09-19,7.0631423
2024-09-20,6.967004
2024-09-21,6.909609
2024-09-22,6.724932
2024-09-23,7.2000694
2024-09-24,7.0521436
2024-09-25,7.3003397
2024-09-26,7.066349
2024-09-27,6.8294125
2024-09-28,7.2514
2024-09-29,7.0248575
2024-09-30,7.3364825
2024-10-01,7.370479
2024-10-02,7.2392273
2024-10-03,6.9621606
2024-10-04,6.892591
2024-10-05,7.1931915
2024-10-06,6.9967966
2024-10-07,7.2133822
2024-10-08,7.2193627
2024-10-09,7.364454
2024-10-10,7.368967
2024-10-11,7.304876
2024-10-12,7.1603684
2024-10-13,7.0047703
2024-10-14,7.098903
2024-10-15,6.9240093
2024-10-16,6.982847
2024-10-17,6.837815
2024-10-18,7.1172853
2024-10-19,7.168547
2024-10-20,6.83064
2024-10-21,7.096986
2024-10-22,7.2226143
2024-10-23,7.2502375
2024-10-24,7.256276
2024-10-25,7.1366215
2024-10-26,7.064942
2024-10-27,6.681255
2024-10-28,6.2905264
2024-10-29,6.445272
2024-10-30,7.9513183
2024-10-31,8.145257
2024-11-01,7.6477346
2024-11-02,7.995745
2024-11-03,7.793694
2024-11-04,7.7248793
2024-11-05,8.402619
2024-11-06,8.3760195
2024-11-07,7.7949104
2024-11-08,8.380429
2024-11-09,7.995745
2024-11-10,7.9961705
2024-11-11,8.28711
2024-11-12,8.392768
2024-11-13,8.190436
2024-11-14,8.275428
2024-11-15,8.321576
2024-11-16,7.822898
2024-11-17,7.812758
2024-11-18,7.9394097
2024-11-19,7.9352646
2024-11-20,7.694353
2024-11-21,7.2734337
2024-11-22,6.999049
2024-11-23,6.922762
2024-11-24,7.0386167
2024-11-25,7.372365
2024-11-26,7.38169
2024-11-27,7.409658
2024-11-28,7.4711494
2024-11-29,7.0204434
2024-11-30,6.8582516
2024-12-01,7.101038
2024-12-02,7.067759
2024-12-03,7.0824633
2024-12-04,7.1675754
2024-12-05,7.26637
2024-12-06,7.016157
2024-12-07,6.9156303
2024-12-08,7.1670294
2024-12-09,6.4204226
2024-12-10,6.471031
2024-12-11,6.432522
2024-12-12,6.996569
2024-12-13,7.1244235
2024-12-14,7.147203
2024-12-15,7.1475086
2024-12-16,7.11812
2024-12-17,7.0680785
2024-12-18,6.96373
2024-12-19,7.0254135
2024-12-20,6.976214
2024-12-21,6.930822
2024-12-22,6.751651
2024-12-23,7.2673316
2024-12-24,7.1404185
2024-12-25,7.3077984
2024-12-26,7.1355515
2024-12-27,6.818353
2024-12-28,7.1850896
2024-12-29,7.057466
2024-12-30,7.235032
2024-12-31,7.1326666
