datetime,predicted_consumo
2024-08-11,6.622386
2024-08-12,6.669179
2024-08-13,6.479635
2024-08-14,6.722074
2024-08-15,6.5183167
2024-08-16,6.1560235
2024-08-17,6.31629
2024-08-18,6.185466
2024-08-19,5.972891
2024-08-20,5.944856
2024-08-21,6.2001863
2024-08-22,6.2217517
2024-08-23,6.2103257
2024-08-24,6.136294
2024-08-25,6.124395
2024-08-26,6.295384
2024-08-27,6.0029006
2024-08-28,6.2132545
2024-08-29,6.2276998
2024-08-30,6.093288
2024-08-31,6.0467987
2024-09-01,6.8127847
2024-09-02,6.5266123
2024-09-03,6.7027454
2024-09-04,6.83066
2024-09-05,6.8957133
2024-09-06,7.0902863
2024-09-07,7.0657897
2024-09-08,6.972159
2024-09-09,7.147003
2024-09-10,6.973534
2024-09-11,7.1441803
2024-09-12,7.1587343
2024-09-13,7.129169
2024-09-14,7.096048
2024-09-15,6.880357
2024-09-16,6.84431
2024-09-17,7.0050707
2024-09-18,6.977803
2024-09-19,6.806629
2024-09-20,6.7472315
2024-09-21,6.825161
2024-09-22,6.8441725
2024-09-23,7.0190663
2024-09-24,6.9826827
2024-09-25,7.134997
2024-09-26,6.866736
2024-09-27,7.1329165
2024-09-28,7.1717467
2024-09-29,6.9453783
2024-09-30,7.0270224
2024-10-01,6.715632
2024-10-02,6.6379714
2024-10-03,6.849796
2024-10-04,6.8652277
2024-10-05,6.9018636
2024-10-06,6.8324833
2024-10-07,6.745423
2024-10-08,6.699534
2024-10-09,6.9992967
2024-10-10,6.7874465
2024-10-11,6.707099
2024-10-12,6.7285233
2024-10-13,6.6533365
2024-10-14,6.5176234
2024-10-15,6.1682224
2024-10-16,6.318281
2024-10-17,6.243269
2024-10-18,6.3966417
2024-10-19,6.3844705
2024-10-20,6.3862543
2024-10-21,6.4433475
2024-10-22,6.487846
2024-10-23,6.581089
2024-10-24,6.4949284
2024-10-25,6.4978557
2024-10-26,6.128859
2024-10-27,6.364772
2024-10-28,6.295128
2024-10-29,6.3515563
2024-10-30,7.285137
2024-10-31,7.045758
2024-11-01,7.3596125
2024-11-02,7.3799357
2024-11-03,7.502607
2024-11-04,7.6900144
2024-11-05,7.5917645
2024-11-06,7.728883
2024-11-07,7.7017527
2024-11-08,7.718129
2024-11-09,7.755871
2024-11-10,7.526479
2024-11-11,7.6956873
2024-11-12,7.675903
2024-11-13,7.747028
2024-11-14,7.7980304
2024-11-15,7.6135783
2024-11-16,7.4229608
2024-11-17,7.5207925
2024-11-18,7.4916573
2024-11-19,7.432727
2024-11-20,7.486056
2024-11-21,7.3249574
2024-11-22,7.309051
2024-11-23,7.1902084
2024-11-24,7.1466646
2024-11-25,7.3898635
2024-11-26,7.203857
2024-11-27,7.3929615
2024-11-28,7.5887766
2024-11-29,7.3803596
2024-11-30,7.2995396
2024-12-01,7.27714
2024-12-02,6.9475756
2024-12-03,7.107457
2024-12-04,7.1893253
2024-12-05,7.4507456
2024-12-06,7.4135456
2024-12-07,7.379908
2024-12-08,7.2632565
2024-12-09,6.5073233
2024-12-10,6.2082343
2024-12-11,6.334978
2024-12-12,6.6402464
2024-12-13,6.6449456
2024-12-14,6.6399794
2024-12-15,6.4778924
2024-12-16,7.0210495
2024-12-17,7.1405926
2024-12-18,6.900127
2024-12-19,6.897207
2024-12-20,6.8481464
2024-12-21,6.9211974
2024-12-22,6.9368987
2024-12-23,7.147772
2024-12-24,7.1084447
2024-12-25,7.2647457
2024-12-26,7.0024295
2024-12-27,7.1146717
2024-12-28,7.147477
2024-12-29,7.1218877
2024-12-30,7.1093473
2024-12-31,7.1760497
