datetime,predicted_consumo
2024-01-01,6.169878845362038
2024-01-02,4.693346582406145
2024-01-03,5.967930835740325
2024-01-04,6.151733996649416
2024-01-05,6.275802391211967
2024-01-06,6.385893740566116
2024-01-07,6.184106779600801
2024-01-08,6.0702430075007205
2024-01-09,6.014253275041804
2024-01-10,6.031474708820843
2024-01-11,6.018679657859716
2024-01-12,6.003178720767809
2024-01-13,6.0125224951971
2024-01-14,6.450082846183464
2024-01-15,4.683544348751138
2024-01-16,4.8363838606833145
2024-01-17,4.660216154742247
2024-01-18,6.155076954166698
2024-01-19,6.037977524114532
2024-01-20,6.159546969819346
2024-01-21,6.179198556321743
2024-01-22,6.186652543047691
2024-01-23,6.180606692390772
2024-01-24,6.166392683856418
2024-01-25,6.058899195248534
2024-01-26,5.947507743356032
2024-01-27,6.140744062102251
2024-01-28,6.129769839306667
2024-01-29,6.148647890849038
2024-01-30,6.139687061894664
2024-01-31,6.193184915172429
2024-02-01,6.371825168511317
2024-02-02,6.2761302111378265
2024-02-03,6.414904366478236
2024-02-04,6.451131336900762
2024-02-05,6.471295826825011
2024-02-06,6.703137711933008
2024-02-07,6.46248830144828
2024-02-08,6.402528589003737
2024-02-09,6.492134728174562
2024-02-10,6.463131196723952
2024-02-11,6.47170215546432
2024-02-12,6.4527274151583445
2024-02-13,6.443135763954537
2024-02-14,6.738893325910326
2024-02-15,6.422379969553308
2024-02-16,6.467187660314564
2024-02-17,6.4347728409030855
2024-02-18,6.470160752476648
2024-02-19,6.281840605359113
2024-02-20,6.4404991737496236
2024-02-21,6.453981757489947
2024-02-22,6.411791473977695
2024-02-23,6.484596986230117
2024-02-24,6.454596835819254
2024-02-25,6.448077894162502
2024-02-26,6.304955479403073
2024-02-27,6.44736667771793
2024-02-28,6.425363502065507
2024-02-29,6.406477418702391
2024-03-01,6.01373936685338
2024-03-02,5.712989726278365
2024-03-03,5.891106848378209
2024-03-04,6.1043873514510585
2024-03-05,6.028779641900504
2024-03-06,6.246435196083826
2024-03-07,6.09648284249181
2024-03-08,6.226259930736776
2024-03-09,6.161926416392667
2024-03-10,6.152764124333939
2024-03-11,6.150275380325143
2024-03-12,6.090373723866428
2024-03-13,6.031920203221706
2024-03-14,6.4203710956731985
2024-03-15,6.192988623473696
2024-03-16,6.070992264996488
2024-03-17,6.05350125294835
2024-03-18,6.028285915369215
2024-03-19,5.825694605297797
2024-03-20,5.872378881822835
2024-03-21,6.190403407790488
2024-03-22,6.274220046626973
2024-03-23,6.244366365341529
2024-03-24,6.237690326998031
2024-03-25,6.46108965413716
2024-03-26,6.34459960513591
2024-03-27,7.6929676262293425
2024-03-28,7.707020868576469
2024-03-29,7.679443830959567
2024-03-30,7.633413526382356
2024-03-31,7.675974079936839
2024-04-01,8.066150359100202
2024-04-02,8.152703413207346
2024-04-03,7.691544046632479
2024-04-04,7.635615059081639
2024-04-05,7.658670553268552
2024-04-06,7.62128102685954
2024-04-07,7.65382730003874
2024-04-08,7.663067021257186
2024-04-09,7.703274047518058
2024-04-10,7.717843523785583
2024-04-11,7.671083297634351
2024-04-12,7.78677317947104
2024-04-13,7.7743403500734845
2024-04-14,7.871423238455886
2024-04-15,7.886076205615483
2024-04-16,7.89057286916087
2024-04-17,7.8950881305098095
2024-04-18,7.889345247192863
2024-04-19,7.898341767707776
2024-04-20,7.867728467331744
2024-04-21,7.745881454980088
2024-04-22,7.7702814904063136
2024-04-23,8.25146672700103
2024-04-24,8.259312873066811
2024-04-25,8.251753789778807
2024-04-26,8.227772191677026
2024-04-27,7.80590535139885
2024-04-28,7.862758569450079
2024-04-29,7.7687545226979795
2024-04-30,7.668966342916942
2024-05-01,7.892933076713306
2024-05-02,7.915978921475622
2024-05-03,7.885612270349444
2024-05-04,7.906986071191102
2024-05-05,7.847644235721573
2024-05-06,7.872819693030221
2024-05-07,7.915169800195186
2024-05-08,7.903953574719258
2024-05-09,7.926225440797551
2024-05-10,7.887448277706738
2024-05-11,7.895558246185767
2024-05-12,7.8737648196935695
2024-05-13,7.8934600137535025
2024-05-14,6.605037775520135
2024-05-15,6.151438973934221
2024-05-16,6.125307508993942
2024-05-17,6.147653381384049
2024-05-18,6.154123657949717
2024-05-19,5.96161373146806
2024-05-20,6.132216839440154
2024-05-21,5.85116374770562
2024-05-22,5.878133289762328
2024-05-23,5.842279392946417
2024-05-24,6.025404997778724
2024-05-25,6.023825819479172
2024-05-26,5.7645379882374845
2024-05-27,5.914925809217385
2024-05-28,5.839802604268119
2024-05-29,5.847114434325163
2024-05-30,5.804470492413021
2024-05-31,6.006580050581557
2024-06-01,5.905147445841141
2024-06-02,5.698247063335169
2024-06-03,6.041260084768487
2024-06-04,6.045403356864166
2024-06-05,6.056465648318431
2024-06-06,6.299242172093898
2024-06-07,6.226259930736776
2024-06-08,6.162295759863831
2024-06-09,6.1557853727377765
2024-06-10,6.151967274145647
2024-06-11,5.999617596803779
2024-06-12,6.029740239817869
2024-06-13,6.016337918554161
2024-06-14,6.504797088408066
2024-06-15,6.015235683533473
2024-06-16,5.943284359812513
2024-06-17,5.934491133591024
2024-06-18,5.85577161551192
2024-06-19,5.744793918397173
2024-06-20,5.82157887893749
2024-06-21,5.974030259073285
2024-06-22,5.904986610156618
2024-06-23,5.906368395838698
2024-06-24,5.90463663323396
2024-06-25,5.898497631219847
2024-06-26,5.647630160071913
2024-06-27,5.817326400047088
2024-06-28,5.9626691156357845
2024-06-29,5.911864448896698
2024-06-30,5.904027684748573
2024-07-01,5.9008640016665
2024-07-02,5.64657497294343
